index,id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper
2329,4012,1,1,17,34,,4.0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1846,0,49.0,98.0,1.0,1.0,11
2330,4013,1,1,15,33,16.0,12.0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,769,0,46.0,112.0,1.0,1.0,12
2331,4015,1,1,11,34,,,139101,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,688,0,37.0,64.0,1.0,,17
2332,4018,1,1,15,24,15.0,12.0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,650,0,25.0,,1.0,1.0,3
2333,4019,1,1,16,26,13.0,18.0,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,479,0,39.0,128.0,1.0,1.0,4
2334,4027,1,0,16,24,16.0,13.0,440484,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,341,0,40.0,113.0,1.0,1.0,2
2335,4029,1,0,14,32,10.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,906,0,46.0,102.0,1.0,1.0,12
2336,4031,1,0,12,33,7.0,8.0,432693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,351,0,33.0,93.0,5.0,1.0,15
2337,4033,0,0,12,29,8.0,9.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,775,0,40.0,92.0,1.0,0.0,11
2338,4034,0,0,12,26,8.0,9.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,700,0,35.0,124.0,1.0,0.0,8
2339,4036,0,0,16,26,12.0,12.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,592,0,39.0,119.0,1.0,1.0,4
2340,4037,0,0,12,24,8.0,11.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,740,0,25.0,,,1.0,6
2341,4039,0,0,12,27,10.0,8.0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,533,0,34.0,96.0,1.0,1.0,9
2342,4040,0,0,16,25,18.0,13.0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,0,32.0,110.0,6.0,1.0,3
2343,4041,0,0,18,34,12.0,12.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1394,0,40.0,118.0,1.0,1.0,10
2344,4043,0,0,12,34,8.0,10.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,548,0,42.0,96.0,1.0,1.0,16
2345,4044,0,1,11,24,11.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,657,0,27.0,80.0,1.0,1.0,7
2346,4046,0,1,12,25,10.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,572,0,39.0,,1.0,1.0,7
2347,4047,0,1,13,29,,12.0,434907,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,624,0,36.0,137.0,1.0,0.0,10
2348,4048,0,1,16,31,15.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,442,0,38.0,113.0,1.0,1.0,9
2349,4050,0,1,15,27,12.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,577,0,41.0,93.0,1.0,1.0,6
2350,4051,0,1,13,27,12.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,540,0,34.0,93.0,1.0,1.0,8
2351,4052,0,1,15,30,9.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,841,0,42.0,116.0,6.0,1.0,9
2352,4061,1,0,14,29,,8.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,724,1,34.0,106.0,6.0,1.0,9
2353,4063,1,0,13,26,6.0,11.0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,557,1,22.0,,1.0,1.0,7
2354,4064,1,0,13,24,,,323633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334,1,14.0,,1.0,1.0,5
2355,4066,1,0,15,24,10.0,14.0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,510,0,33.0,,6.0,1.0,3
2356,4067,1,0,12,31,8.0,12.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,31.0,69.0,1.0,0.0,13
2357,4074,1,0,12,29,2.0,6.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,511,0,36.0,78.0,1.0,1.0,11
2358,4078,0,1,15,25,9.0,7.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,311,1,28.0,87.0,1.0,1.0,4
2359,4079,0,1,12,34,8.0,8.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,577,0,41.0,99.0,1.0,1.0,16
2360,4081,0,1,12,34,,12.0,357552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,670,0,40.0,,1.0,1.0,16
2361,4082,0,1,12,27,12.0,16.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,631,0,33.0,92.0,1.0,1.0,9
2362,4083,0,1,16,25,12.0,16.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,666,0,23.0,113.0,4.0,1.0,3
2363,4087,0,1,14,27,12.0,12.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,400,0,38.0,119.0,1.0,1.0,7
2364,4089,0,1,11,24,10.0,16.0,359592,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,220,0,24.0,,1.0,1.0,7
2365,4091,0,1,13,30,,9.0,483230,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,577,0,43.0,,1.0,0.0,11
2366,4093,0,1,13,29,,12.0,434907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,423,0,29.0,98.0,4.0,1.0,10
2367,4094,0,1,16,27,14.0,16.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,647,0,33.0,99.0,1.0,1.0,5
2368,4095,0,1,15,28,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,345,1,36.0,,6.0,1.0,7
2369,4096,0,1,16,25,11.0,14.0,359592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,840,0,24.0,112.0,6.0,1.0,3
2370,4097,1,1,15,25,18.0,12.0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625,0,30.0,115.0,1.0,1.0,4
2371,4100,0,1,9,30,8.0,,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1000,0,26.0,96.0,1.0,1.0,15
2372,4101,1,1,16,31,8.0,6.0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,919,0,41.0,117.0,1.0,1.0,9
2373,4105,1,1,12,31,2.0,8.0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,730,0,38.0,96.0,1.0,1.0,13
2374,4107,1,1,12,24,10.0,10.0,109360,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,448,0,26.0,,5.0,0.0,6
2375,4109,1,1,14,29,12.0,12.0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,483,1,44.0,75.0,1.0,1.0,9
2376,4111,0,1,12,25,11.0,10.0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,411,0,46.0,108.0,6.0,1.0,7
2377,4112,0,1,14,30,13.0,12.0,508712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,885,0,46.0,,1.0,1.0,10
2378,4116,0,0,14,27,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,350,0,32.0,,,1.0,7
2379,4120,0,0,17,27,12.0,16.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,500,0,34.0,92.0,1.0,1.0,4
2380,4123,0,0,15,33,16.0,16.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,733,0,38.0,95.0,1.0,1.0,12
2381,4124,0,0,13,30,12.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,459,1,34.0,88.0,6.0,1.0,11
2382,4125,0,0,16,28,12.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,721,0,37.0,106.0,1.0,1.0,6
2383,4126,0,0,15,32,8.0,8.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,699,0,44.0,95.0,1.0,1.0,11
2384,4127,0,0,14,30,9.0,15.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,785,0,40.0,94.0,1.0,1.0,10
2385,4128,0,0,16,29,12.0,13.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,925,0,45.0,105.0,1.0,1.0,7
2386,4129,0,0,14,26,12.0,13.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,449,0,30.0,115.0,5.0,1.0,6
2387,4130,0,0,15,24,14.0,14.0,391645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0,37.0,117.0,1.0,1.0,3
2388,4131,0,0,13,32,13.0,12.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,683,0,30.0,,1.0,1.0,13
2389,4132,0,0,16,32,18.0,14.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,522,0,45.0,,1.0,1.0,10
2390,4133,0,0,18,28,18.0,14.0,447641,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,470,0,44.0,93.0,1.0,1.0,4
2391,4134,1,0,12,34,8.0,7.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,541,0,38.0,115.0,1.0,1.0,16
2392,4135,1,0,14,29,13.0,12.0,483230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,852,0,43.0,,1.0,1.0,9
2393,4136,1,0,12,30,9.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,42.0,,1.0,1.0,12
2394,4137,1,0,18,27,,,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547,0,36.0,117.0,6.0,1.0,3
2395,4138,1,0,16,32,12.0,14.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,577,0,36.0,98.0,6.0,1.0,10
2396,4139,1,0,11,24,13.0,13.0,440484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,31.0,,1.0,1.0,7
2397,4141,1,0,16,32,,12.0,865385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1068,0,42.0,105.0,1.0,1.0,10
2398,4142,1,0,12,32,6.0,7.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,721,0,36.0,109.0,1.0,1.0,14
2399,4146,1,0,17,31,12.0,11.0,1169566,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,673,1,42.0,95.0,4.0,1.0,8
2400,4148,1,0,17,27,14.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,739,0,31.0,120.0,1.0,1.0,4
2401,4149,1,0,12,26,8.0,,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1478,0,,96.0,6.0,0.0,8
2402,4156,0,0,17,27,8.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,875,0,40.0,,6.0,1.0,4
2403,4157,0,0,12,33,8.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,0,40.0,,1.0,1.0,15
2404,4162,0,0,13,31,13.0,12.0,144695,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,801,0,42.0,91.0,1.0,1.0,12
2405,4163,0,0,13,26,8.0,12.0,110762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,550,0,38.0,109.0,1.0,1.0,7
2406,4164,0,0,10,34,8.0,9.0,95192,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,575,0,32.0,,1.0,0.0,18
2407,4165,0,0,12,27,12.0,12.0,98481,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,540,0,38.0,87.0,1.0,1.0,9
2408,4167,0,0,16,32,13.0,13.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,790,0,34.0,110.0,1.0,1.0,10
2409,4168,0,0,14,28,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,693,0,28.0,97.0,1.0,1.0,8
2410,4169,0,0,16,26,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,0,30.0,110.0,4.0,1.0,4
2411,4170,0,0,17,24,14.0,13.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,1,35.0,,1.0,1.0,1
2412,4171,0,0,9,32,3.0,4.0,486650,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,635,0,29.0,74.0,1.0,0.0,17
2413,4177,0,0,12,32,,9.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,413,0,32.0,95.0,5.0,1.0,14
2414,4183,0,0,12,25,,,104719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,0,26.0,97.0,1.0,0.0,7
2415,4187,0,0,17,26,18.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,567,1,29.0,,1.0,1.0,3
2416,4189,0,0,16,32,7.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,641,0,39.0,,1.0,0.0,10
2417,4191,0,0,13,29,,,171004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356,0,34.0,98.0,1.0,0.0,10
2418,4193,0,0,12,33,,,151687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400,1,39.0,105.0,1.0,0.0,15
2419,4195,0,0,12,31,12.0,12.0,128652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413,0,21.0,85.0,1.0,1.0,13
2420,4198,0,0,14,33,12.0,10.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,531,0,42.0,105.0,1.0,0.0,13
2421,4199,0,0,16,29,12.0,10.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,635,0,39.0,122.0,1.0,0.0,7
2422,4200,0,0,14,27,18.0,12.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144,1,36.0,114.0,1.0,1.0,7
2423,4201,0,0,14,31,17.0,13.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,550,0,36.0,129.0,1.0,0.0,11
2424,4205,0,0,12,32,7.0,8.0,107063,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,486,0,33.0,100.0,6.0,1.0,14
2425,4207,0,0,17,31,9.0,14.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,598,0,40.0,108.0,1.0,1.0,8
2426,4212,0,0,14,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,462,1,26.0,,1.0,1.0,6
2427,4213,0,0,16,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,812,0,32.0,,1.0,1.0,4
2428,4214,0,0,12,25,8.0,11.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,0,22.0,,1.0,0.0,7
2429,4215,0,0,12,31,3.0,,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1043,0,33.0,,1.0,0.0,13
2430,4216,0,0,16,27,8.0,12.0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,800,0,38.0,122.0,6.0,1.0,5
2431,4217,0,0,16,27,8.0,9.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,812,1,36.0,119.0,1.0,1.0,5
2432,4218,0,0,17,26,8.0,8.0,739808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,433,0,40.0,129.0,6.0,1.0,3
2433,4221,0,0,17,28,8.0,8.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,751,0,32.0,79.0,1.0,1.0,5
2434,4224,0,0,14,26,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,294,0,39.0,109.0,6.0,1.0,6
2435,4228,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,427,0,30.0,105.0,1.0,1.0,7
2436,4229,0,1,12,33,,,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,700,0,47.0,90.0,1.0,1.0,15
2437,4232,0,1,16,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,284,0,30.0,,1.0,1.0,3
2438,4233,0,1,14,27,13.0,14.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,542,1,28.0,101.0,1.0,1.0,7
2439,4238,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,480,0,35.0,83.0,1.0,1.0,7
2440,4239,0,1,16,26,13.0,14.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,378,0,32.0,,1.0,1.0,4
2441,4240,0,1,16,30,,,591935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,508,0,38.0,111.0,1.0,1.0,8
2442,4241,0,1,12,25,,,440484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,500,0,26.0,,1.0,1.0,7
2443,4243,0,1,12,33,12.0,8.0,357552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,723,0,42.0,110.0,1.0,0.0,15
2444,4244,0,1,12,25,14.0,14.0,359592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,0,32.0,92.0,6.0,1.0,7
2445,4246,0,1,15,24,,,359592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,475,0,22.0,,5.0,1.0,3
2446,4248,0,1,13,26,10.0,10.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1202,0,36.0,113.0,1.0,0.0,7
2447,4249,0,1,13,24,12.0,12.0,391645,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,26.0,115.0,6.0,1.0,5
2448,4250,0,1,16,29,12.0,12.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,601,0,36.0,109.0,6.0,1.0,7
2449,4254,0,1,12,29,12.0,8.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,481,0,35.0,114.0,5.0,1.0,11
2450,4255,0,1,16,33,7.0,12.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,700,0,39.0,110.0,1.0,1.0,11
2451,4256,0,1,12,27,10.0,9.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,769,0,43.0,102.0,1.0,1.0,9
2452,4257,0,1,14,25,10.0,9.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,529,0,34.0,118.0,1.0,1.0,5
2453,4260,0,1,16,30,12.0,9.0,545297,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,1,37.0,112.0,1.0,0.0,8
2454,4262,0,1,10,34,6.0,,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,563,0,31.0,86.0,1.0,0.0,18
2455,4263,0,1,13,32,7.0,0.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,649,0,42.0,114.0,1.0,0.0,13
2456,4265,0,1,8,32,9.0,12.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,470,0,33.0,,1.0,0.0,18
2457,4268,0,1,16,24,14.0,12.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,275,0,31.0,,6.0,1.0,2
2458,4269,0,1,16,33,10.0,8.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,719,1,40.0,102.0,1.0,1.0,11
2459,4270,0,1,12,33,,,403476,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1082,0,42.0,105.0,1.0,1.0,15
2460,4274,0,1,16,34,6.0,10.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,673,0,51.0,83.0,1.0,1.0,12
2461,4275,1,0,18,24,15.0,12.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,350,0,31.0,107.0,1.0,1.0,0
2462,4276,1,0,14,28,5.0,9.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,769,0,34.0,81.0,1.0,1.0,8
2463,4278,1,0,12,26,0.0,6.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,650,0,26.0,85.0,1.0,1.0,8
2464,4279,1,0,9,30,,4.0,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,751,0,34.0,72.0,1.0,0.0,15
2465,4280,1,0,10,27,,4.0,107087,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,356,0,23.0,,1.0,0.0,11
2466,4281,1,0,9,24,,4.0,104102,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,250,0,14.0,,1.0,0.0,9
2467,4282,1,0,12,28,7.0,6.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,401,0,35.0,86.0,6.0,1.0,10
2468,4283,1,0,11,25,7.0,6.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,425,0,38.0,,1.0,1.0,8
2469,4284,1,0,9,25,7.0,6.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,287,0,26.0,,1.0,1.0,10
2470,4285,1,0,13,26,6.0,12.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,309,1,18.0,,1.0,1.0,7
2471,4286,1,0,14,24,6.0,12.0,76585,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,578,0,21.0,,1.0,0.0,4
2472,4288,1,0,16,30,7.0,8.0,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,438,0,29.0,,1.0,0.0,8
2473,4289,1,0,12,31,8.0,12.0,572299,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,450,0,38.0,68.0,1.0,0.0,13
2474,4290,1,0,17,28,,15.0,438085,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,173,1,36.0,115.0,1.0,1.0,5
2475,4294,1,0,16,27,8.0,9.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,529,1,19.0,,1.0,0.0,5
2476,4295,1,0,12,30,8.0,,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,482,0,27.0,,5.0,0.0,12
2477,4296,1,0,12,27,8.0,,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,833,0,18.0,,1.0,0.0,9
2478,4297,1,0,12,34,,6.0,112480,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,260,0,22.0,95.0,6.0,0.0,16
2479,4298,1,0,12,25,,3.0,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,279,0,22.0,,6.0,1.0,7
2480,4301,1,0,13,25,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,350,0,29.0,,1.0,1.0,6
2481,4302,1,0,11,24,5.0,11.0,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,145,0,20.0,,1.0,1.0,7
2482,4304,1,0,10,27,,12.0,81081,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,230,0,26.0,,1.0,1.0,11
2483,4305,1,0,15,24,,12.0,79093,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,450,0,14.0,,5.0,1.0,3
2484,4307,1,0,16,25,12.0,12.0,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,385,0,31.0,87.0,6.0,1.0,3
2485,4308,1,0,17,34,13.0,12.0,103511,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,817,0,42.0,116.0,1.0,1.0,11
2486,4309,1,0,16,30,13.0,12.0,119965,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,962,0,37.0,95.0,1.0,1.0,8
2487,4310,1,0,13,28,14.0,12.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,408,0,32.0,94.0,1.0,1.0,9
2488,4311,1,0,16,25,14.0,12.0,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,526,0,29.0,,6.0,1.0,3
2489,4312,1,0,13,24,14.0,10.0,89271,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,578,0,35.0,,1.0,1.0,5
2490,4313,1,0,14,28,6.0,10.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,620,0,45.0,96.0,1.0,1.0,8
2491,4317,0,1,12,25,7.0,12.0,104102,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,230,0,29.0,99.0,6.0,1.0,7
2492,4318,0,1,11,30,2.0,5.0,118905,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,580,0,33.0,,1.0,1.0,13
2493,4319,0,1,18,32,6.0,12.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1155,0,45.0,106.0,6.0,1.0,8
2494,4320,0,1,12,28,,,92784,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,380,0,24.0,,1.0,0.0,10
2495,4322,0,1,16,27,10.0,12.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,616,0,26.0,,6.0,1.0,5
2496,4324,0,1,12,28,10.0,8.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,28.0,,1.0,0.0,10
2497,4325,0,1,12,25,10.0,8.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,425,0,30.0,,1.0,0.0,7
2498,4326,0,1,12,28,8.0,2.0,92784,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,36.0,85.0,1.0,0.0,10
2499,4328,0,1,12,25,12.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,713,0,16.0,,1.0,1.0,7
2500,4329,0,1,12,25,4.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,750,0,32.0,100.0,1.0,1.0,7
2501,4330,0,1,15,24,4.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,323,1,37.0,92.0,1.0,1.0,3
2502,4333,0,1,13,28,8.0,12.0,417415,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1038,0,38.0,101.0,1.0,0.0,9
2503,4334,0,1,16,25,16.0,15.0,365200,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,491,0,30.0,104.0,1.0,1.0,3
